date	groupes	genre	renouveau	statut	mois	duree	ministre	total
2020-05-12	LREM	H	nouveaux	reponse	2	3	Ministère des solidarités et de la santé	1
2020-05-12	LREM	H	nouveaux	reponse	2	3	Ministère des sports	1
2020-05-12	LREM	H	nouveaux	reponse	3	3-6	Ministère de l'économie et des finances	1
2020-05-12	LREM	H	nouveaux	reponse	4	3-6	Ministère de la cohésion des territoires et des relations avec les collectivités territoriales	1
2020-05-12	LREM	H	nouveaux	reponse	5	3-6	Ministère des armées	1
2020-05-12	LREM	H	nouveaux	reponse	5	3-6	Ministère des solidarités et de la santé	2
2020-05-12	LREM	H	nouveaux	reponse	7	6-12	Ministère de l'action et des comptes publics	1
2020-05-12	LREM	H	nouveaux	reponse	6	6-12	Ministère de l'économie et des finances	2
2020-05-12	LREM	H	nouveaux	reponse	6	6-12	Ministère de l'enseignement supérieur, de la recherche et de l'innovation	1
2020-05-12	LREM	H	nouveaux	reponse	6	6-12	Ministère de l'Europe et des affaires étrangères	1
2020-05-12	LREM	H	nouveaux	reponse	8	6-12	Ministère de la culture	2
2020-05-12	LREM	H	nouveaux	reponse	10	6-12	Ministère de la justice	1
2020-05-12	LREM	H	nouveaux	reponse	6	6-12	Ministère des sports	1
2020-05-12	LREM	H	nouveaux	retrait	3	3-6	Ministère de l'intérieur	1
2020-05-12	LREM	H	nouveaux	retrait	3	3-6	Ministère des solidarités et de la santé	1
2020-05-12	LT	H	anciens	reponse	2	3	Ministère des solidarités et de la santé	1
2020-05-12	LT	H	anciens	reponse	7	6-12	Ministère des solidarités et de la santé	1
2020-05-12	LT	H	anciens	reponse	10	6-12	Secrétariat d'État auprès du Ministère de l'action et des comptes publics	1
2020-05-12	LT	H	nouveaux	reponse	3	3-6	Ministère de l'économie et des finances	1
2020-05-12	LT	H	nouveaux	reponse	6	6-12	Ministère de la culture	1
2020-05-12	MODEM	F	nouveaux	attente	11	6-12	Ministère de l'intérieur	1
2020-05-12	MODEM	F	nouveaux	reponse	2	3	Ministère des solidarités et de la santé	1
2020-05-12	MODEM	F	nouveaux	reponse	5	3-6	Secrétariat d'État auprès du Ministère de la transition écologique et solidaire, des transports	1
2020-05-12	MODEM	F	nouveaux	reponse	6	6-12	Ministère des sports	1
2020-05-12	MODEM	F	nouveaux	retrait	8	6-12	Ministère de l'intérieur	1
2020-05-12	MODEM	H	nouveaux	attente	11	6-12	Ministère de l'économie et des finances	3
2020-05-12	MODEM	H	nouveaux	attente	11	6-12	Ministère du travail	1
2020-05-12	MODEM	H	nouveaux	reponse	1	2	Ministère de l'Europe et des affaires étrangères	1
2020-05-12	MODEM	H	nouveaux	reponse	2	3	Ministère des solidarités et de la santé	1
2020-05-12	MODEM	H	nouveaux	reponse	5	3-6	Ministère de l'action et des comptes publics	1
2020-05-12	MODEM	H	nouveaux	reponse	5	3-6	Ministère des armées	1
2020-05-12	MODEM	H	nouveaux	reponse	6	6-12	Ministère de l'enseignement supérieur, de la recherche et de l'innovation	1
2020-05-12	MODEM	H	nouveaux	reponse	6	6-12	Ministère de l'Europe et des affaires étrangères	2
2020-05-12	MODEM	H	nouveaux	reponse	8	6-12	Ministère de la culture	1
2020-05-12	MODEM	H	nouveaux	reponse	6	6-12	Ministère des sports	1
2020-05-12	MODEM	H	nouveaux	reponse	6	6-12	Ministère du travail	2
2020-05-12	MODEM	H	nouveaux	reponse	6	6-12	Secrétariat d'État auprès du Premier ministre, chargée de l'égalité entre les femmes et les hommes et de la lutte contre les discriminations	1
2020-05-12	NI	F	nouveaux	attente	11	6-12	Ministère de l'Europe et des affaires étrangères	1
2020-05-12	NI	F	nouveaux	reponse	3	3-6	Ministère de l'action et des comptes publics	1
2020-05-12	NI	F	nouveaux	reponse	3	3-6	Ministère de l'économie et des finances	1
2020-05-12	NI	F	nouveaux	reponse	8	6-12	Ministère de la culture	2
2020-05-12	NI	H	anciens	reponse	4	3-6	Ministère de la culture	1
2020-05-12	NI	H	nouveaux	attente	11	6-12	Ministère de l'Europe et des affaires étrangères	1
2020-05-12	NI	H	nouveaux	attente	11	6-12	Ministère de la justice	1
2020-05-12	NI	H	nouveaux	attente	11	6-12	Ministère de la transition écologique et solidaire	1
2020-05-12	NI	H	nouveaux	attente	11	6-12	Ministère des solidarités et de la santé	2
2020-05-12	NI	H	nouveaux	reponse	2	3	Ministère de l'Europe et des affaires étrangères	1
2020-05-12	NI	H	nouveaux	reponse	2	3	Ministère des solidarités et de la santé	1
2020-05-12	NI	H	nouveaux	reponse	5	3-6	Ministère de l'Europe et des affaires étrangères	1
2020-05-12	NI	H	nouveaux	reponse	3	3-6	Secrétariat d'État auprès du Ministère de l'économie et des finances	2
2020-05-12	NI	H	nouveaux	reponse	9	6-12	Ministère des solidarités et de la santé	1
2020-05-12	NI	H	nouveaux	retrait	3	3-6	Ministère de l'agriculture et de l'alimentation	1
2020-05-12	NI	H	nouveaux	retrait	3	3-6	Ministère de l'économie et des finances	3
2020-05-12	SOC	F	anciens	attente	11	6-12	Secrétariat d'État auprès du Ministère de l'Europe et des affaires étrangères	1
2020-05-12	SOC	F	anciens	reponse	1	2	Ministère de l'intérieur	1
2020-05-12	SOC	F	anciens	reponse	2	3	Ministère des solidarités et de la santé	2
2020-05-12	SOC	F	anciens	reponse	10	6-12	Ministère de l'intérieur	1
2020-05-12	SOC	F	nouveaux	reponse	1	2	Ministère de l'agriculture et de l'alimentation	1
2020-05-12	SOC	F	nouveaux	reponse	5	3-6	Ministère des solidarités et de la santé	1
2020-05-12	SOC	H	anciens	attente	11	6-12	Ministère de la transition écologique et solidaire	1
2020-05-12	SOC	H	anciens	attente	11	6-12	Premier ministre	1
2020-05-12	SOC	H	anciens	attente	11	6-12	Secrétariat d'État auprès du Ministère de l'Europe et des affaires étrangères	1
2020-05-12	SOC	H	nouveaux	reponse	2	3	Ministère des solidarités et de la santé	1
2020-05-12	SOC	H	nouveaux	reponse	4	3-6	Ministère de l'agriculture et de l'alimentation	1
2020-05-12	SOC	H	nouveaux	reponse	10	6-12	Secrétariat d'État auprès du Premier ministre, des personnes handicapées	1
2020-05-12	UAI	F	anciens	reponse	1	2	Ministère de la justice	2
2020-05-12	UAI	F	anciens	retrait	8	6-12	Ministère de la justice	2
2020-05-12	UAI	F	nouveaux	reponse	7	6-12	Secrétariat d'État auprès du Ministère de l'Europe et des affaires étrangères	1
2020-05-12	UAI	H	anciens	attente	11	6-12	Ministère de l'économie et des finances	1
2020-05-12	UAI	H	anciens	attente	11	6-12	Ministère des sports	1
2020-05-12	UAI	H	anciens	reponse	2	3	Ministère des solidarités et de la santé	1
2020-05-12	UAI	H	anciens	reponse	8	6-12	Ministère de l'économie et des finances	1
2020-05-12	UAI	H	anciens	reponse	6	6-12	Ministère de l'Europe et des affaires étrangères	1
2020-05-12	UAI	H	anciens	reponse	7	6-12	Ministère de la culture	2
2020-05-12	UAI	H	anciens	reponse	7	6-12	Secrétariat d'État auprès du Ministère de l'Europe et des affaires étrangères	1
2020-05-12	UAI	H	anciens	retrait	2	3	Ministère des solidarités et de la santé	1
2020-05-19	GDR	F	anciens	attente	10	6-12	Secrétariat d'État auprès du Ministère de l'Europe et des affaires étrangères	1
2020-05-19	GDR	F	anciens	retrait	1	2	Ministère des solidarités et de la santé	1
2020-05-19	GDR	F	nouveaux	attente	10	6-12	Ministère de l'Europe et des affaires étrangères	1
2020-05-19	GDR	H	anciens	attente	10	6-12	Ministère de l'économie et des finances	1
2020-05-19	GDR	H	nouveaux	attente	10	6-12	Ministère de l'agriculture et de l'alimentation	1
2020-05-19	GDR	H	nouveaux	reponse	4	3-6	Ministère de l'économie et des finances	2
2020-05-19	GDR	H	nouveaux	reponse	6	6-12	Ministère du travail	1
2020-05-19	LFI	F	nouveaux	attente	10	6-12	Ministère des solidarités et de la santé	3
2020-05-19	LFI	F	nouveaux	attente	10	6-12	Ministère du travail	1
2020-05-19	LFI	F	nouveaux	reponse	3	3-6	Ministère des solidarités et de la santé	1
2020-05-19	LFI	H	nouveaux	attente	10	6-12	Ministère du travail	1
2020-05-19	LFI	H	nouveaux	reponse	2	3	Ministère de l'agriculture et de l'alimentation	1
2020-05-19	LFI	H	nouveaux	reponse	4	3-6	Secrétariat d'État auprès du Ministère de l'action et des comptes publics	1
2020-05-19	LR	F	anciens	attente	10	6-12	Ministère de l'économie et des finances	1
2020-05-19	LR	F	anciens	attente	10	6-12	Ministère de l'Europe et des affaires étrangères	1
2020-05-19	LR	F	anciens	attente	10	6-12	Ministère de l'intérieur	1
2020-05-19	LR	F	anciens	reponse	1	2	Ministère du travail	1
2020-05-19	LR	F	anciens	reponse	6	6-12	Ministère de l'intérieur	1
2020-05-19	LR	F	anciens	reponse	6	6-12	Ministère de la culture	1
2020-05-19	LR	F	nouveaux	attente	10	6-12	Ministère de l'action et des comptes publics	1
2020-05-19	LR	F	nouveaux	attente	10	6-12	Ministère de l'éducation nationale et de la jeunesse	1
2020-05-19	LR	F	nouveaux	attente	10	6-12	Ministère des solidarités et de la santé	2
2020-05-19	LR	F	nouveaux	reponse	1	2	Ministère de l'agriculture et de l'alimentation	1
2020-05-19	LR	F	nouveaux	reponse	2	3	Ministère de l'économie et des finances	1
2020-05-19	LR	F	nouveaux	reponse	2	3	Ministère de la justice	1
2020-05-19	LR	F	nouveaux	reponse	8	6-12	Ministère des solidarités et de la santé	1
2020-05-19	LR	H	anciens	attente	10	6-12	Ministère de l'économie et des finances	1
2020-05-19	LR	H	anciens	attente	10	6-12	Ministère de l'éducation nationale et de la jeunesse	1
2020-05-19	LR	H	anciens	attente	10	6-12	Ministère de la cohésion des territoires et des relations avec les collectivités territoriales, de la ville et du logement	1
2020-05-19	LR	H	anciens	attente	10	6-12	Ministère de la justice	1
2020-05-19	LR	H	anciens	attente	10	6-12	Ministère des solidarités et de la santé	1
2020-05-19	LR	H	anciens	attente	10	6-12	Ministère du travail	1
2020-05-19	LR	H	anciens	attente	10	6-12	Secrétariat d'État auprès du Ministère de l'éducation nationale et de la jeunesse	1
2020-05-19	LR	H	anciens	attente	10	6-12	Secrétariat d'État auprès du Ministère de l'Europe et des affaires étrangères	1
2020-05-19	LR	H	anciens	reponse	0	1	Ministère de l'agriculture et de l'alimentation	1
2020-05-19	LR	H	anciens	reponse	1	2	Secrétariat d'État auprès du Ministère de l'économie et des finances et du Ministère de l'action et des comptes publics, du numérique	1
2020-05-19	LR	H	anciens	reponse	2	3	Ministère de l'agriculture et de l'alimentation	3
2020-05-19	LR	H	anciens	reponse	2	3	Ministère des solidarités et de la santé	1
2020-05-19	LR	H	anciens	reponse	3	3-6	Ministère de l'agriculture et de l'alimentation	1
2020-05-19	LR	H	anciens	reponse	3	3-6	Ministère de l'économie et des finances	2
2020-05-19	LR	H	anciens	reponse	3	3-6	Ministère de l'intérieur	1
2020-05-19	LR	H	anciens	reponse	4	3-6	Ministère des armées	5
2020-05-19	LR	H	anciens	reponse	7	6-12	Ministère de l'économie et des finances	2
2020-05-19	LR	H	anciens	reponse	7	6-12	Ministère de l'éducation nationale et de la jeunesse	1
2020-05-19	LR	H	anciens	reponse	6	6-12	Ministère des solidarités et de la santé	2
2020-05-19	LR	H	anciens	retrait	1	2	Ministère de l'action et des comptes publics	1
2020-05-19	LR	H	anciens	retrait	1	2	Ministère de l'intérieur	1
2020-05-19	LR	H	anciens	retrait	3	3-6	Ministère de l'économie et des finances	1
2020-05-19	LR	H	anciens	retrait	3	3-6	Ministère des solidarités et de la santé	2
2020-05-19	LR	H	anciens	retrait	9	6-12	Ministère de l'intérieur	1
2020-05-19	LR	H	nouveaux	attente	10	6-12	Ministère de l'économie et des finances	2
2020-05-19	LR	H	nouveaux	attente	10	6-12	Ministère de l'éducation nationale et de la jeunesse	1
2020-05-19	LR	H	nouveaux	attente	10	6-12	Ministère de l'Europe et des affaires étrangères	1
2020-05-19	LR	H	nouveaux	attente	10	6-12	Ministère de l'intérieur	1
2020-05-19	LR	H	nouveaux	attente	10	6-12	Ministère de la culture	1
2020-05-19	LR	H	nouveaux	attente	10	6-12	Ministère des solidarités et de la santé	2
2020-05-19	LR	H	nouveaux	reponse	1	2	Ministère de l'agriculture et de l'alimentation	2
2020-05-19	LR	H	nouveaux	reponse	1	2	Ministère de la cohésion des territoires et des relations avec les collectivités territoriales	1
2020-05-19	LR	H	nouveaux	reponse	1	2	Ministère de la justice	1
2020-05-19	LR	H	nouveaux	reponse	2	3	Ministère de l'agriculture et de l'alimentation	1
2020-05-19	LR	H	nouveaux	reponse	3	3-6	Ministère de l'agriculture et de l'alimentation	1
2020-05-19	LR	H	nouveaux	reponse	3	3-6	Ministère de l'économie et des finances	2
2020-05-19	LR	H	nouveaux	reponse	4	3-6	Ministère de l'éducation nationale et de la jeunesse	1
2020-05-19	LR	H	nouveaux	reponse	5	3-6	Ministère de l'Europe et des affaires étrangères	1
2020-05-19	LR	H	nouveaux	reponse	3	3-6	Ministère de la justice	1
2020-05-19	LR	H	nouveaux	reponse	3	3-6	Ministère des solidarités et de la santé	1
2020-05-19	LR	H	nouveaux	reponse	5	3-6	Secrétariat d'État auprès du Ministère de la transition écologique et solidaire, des transports	1
2020-05-19	LR	H	nouveaux	reponse	7	6-12	Ministère de l'action et des comptes publics	1
2020-05-19	LR	H	nouveaux	reponse	9	6-12	Ministère de la cohésion des territoires et des relations avec les collectivités territoriales, des collectivités territoriales	1
2020-05-19	LR	H	nouveaux	reponse	8	6-12	Ministère des solidarités et de la santé	2
2020-05-19	LR	H	nouveaux	reponse	7	6-12	Ministère des sports	1
2020-05-19	LR	H	nouveaux	reponse	7	6-12	Secrétariat d'État auprès du Ministère de l'éducation nationale et de la jeunesse	1
2020-05-19	LREM	F	anciens	attente	10	6-12	Ministère de l'économie et des finances	1
2020-05-19	LREM	F	nouveaux	attente	10	6-12	Ministère de l'économie et des finances	1
2020-05-19	LREM	F	nouveaux	attente	10	6-12	Ministère de l'éducation nationale et de la jeunesse	2
2020-05-19	LREM	F	nouveaux	attente	10	6-12	Ministère de l'Europe et des affaires étrangères	1
2020-05-19	LREM	F	nouveaux	attente	10	6-12	Ministère de l'intérieur	1
2020-05-19	LREM	F	nouveaux	attente	10	6-12	Ministère de la justice	1
2020-05-19	LREM	F	nouveaux	attente	10	6-12	Ministère des solidarités et de la santé	2
2020-05-19	LREM	F	nouveaux	attente	10	6-12	Ministère du travail	1
2020-05-19	LREM	F	nouveaux	reponse	2	3	Ministère des solidarités et de la santé	1
2020-05-19	LREM	F	nouveaux	reponse	5	3-6	Ministère de l'action et des comptes publics	1
2020-05-19	LREM	F	nouveaux	reponse	3	3-6	Ministère de l'économie et des finances	3
2020-05-19	LREM	F	nouveaux	reponse	3	3-6	Ministère de l'intérieur	1
2020-05-19	LREM	F	nouveaux	reponse	4	3-6	Ministère de la culture	1
2020-05-19	LREM	F	nouveaux	reponse	4	3-6	Ministère des solidarités et de la santé	2
2020-05-19	LREM	F	nouveaux	reponse	3	3-6	Secrétariat d'État auprès du Ministère de l'action et des comptes publics	1
2020-05-19	LREM	F	nouveaux	reponse	8	6-12	Ministère de l'agriculture et de l'alimentation	1
2020-05-19	LREM	F	nouveaux	reponse	9	6-12	Ministère de l'économie et des finances	2
2020-05-19	LREM	F	nouveaux	reponse	8	6-12	Ministère de la culture	1
2020-05-19	LREM	F	nouveaux	reponse	7	6-12	Secrétariat d'État auprès du Ministère de l'Europe et des affaires étrangères	1
2020-05-19	LREM	F	nouveaux	retrait	3	3-6	Ministère de l'économie et des finances	1
2020-05-19	LREM	H	anciens	attente	10	6-12	Ministère des solidarités et de la santé	2
2020-05-19	LREM	H	anciens	reponse	1	2	Ministère de l'agriculture et de l'alimentation	1
2020-05-19	LREM	H	anciens	reponse	3	3-6	Ministère de l'agriculture et de l'alimentation	1
2020-05-19	LREM	H	nouveaux	attente	10	6-12	Ministère de l'économie et des finances	1
2020-05-19	LREM	H	nouveaux	attente	10	6-12	Ministère de l'intérieur	1
2020-05-19	LREM	H	nouveaux	attente	10	6-12	Ministère de la cohésion des territoires et des relations avec les collectivités territoriales, de la ville et du logement	1
2020-05-19	LREM	H	nouveaux	attente	10	6-12	Ministère des solidarités et de la santé	2
2020-05-19	LREM	H	nouveaux	attente	10	6-12	Ministère du travail	1
2020-05-19	LREM	H	nouveaux	attente	10	6-12	Secrétariat d'État auprès du Ministère de l'Europe et des affaires étrangères	1
2020-05-19	LREM	H	nouveaux	reponse	1	2	Ministère de la cohésion des territoires et des relations avec les collectivités territoriales, des collectivités territoriales	1
2020-05-19	LREM	H	nouveaux	reponse	2	3	Ministère des solidarités et de la santé	1
2020-05-19	LREM	H	nouveaux	reponse	5	3-6	Ministère de l'agriculture et de l'alimentation	1
2020-05-19	LREM	H	nouveaux	reponse	3	3-6	Ministère de l'économie et des finances	5
2020-05-19	LREM	H	nouveaux	reponse	4	3-6	Ministère des armées	2
2020-05-19	LREM	H	nouveaux	reponse	7	6-12	Ministère de l'économie et des finances	3
2020-05-19	LREM	H	nouveaux	reponse	7	6-12	Ministère de la cohésion des territoires et des relations avec les collectivités territoriales	1
2020-05-19	LREM	H	nouveaux	reponse	8	6-12	Ministère des solidarités et de la santé	1
2020-05-19	LREM	H	nouveaux	reponse	6	6-12	Ministère du travail	1
2020-05-19	LREM	H	nouveaux	reponse	7	6-12	Secrétariat d'État auprès du Ministère de l'action et des comptes publics	1
2020-05-19	LT	F	nouveaux	retrait	0	1	Ministère des armées	1
2020-05-19	LT	H	anciens	attente	10	6-12	Ministère de la transition écologique et solidaire	3
2020-05-19	LT	H	anciens	reponse	9	6-12	Ministère de la transition écologique et solidaire	1
2020-05-19	LT	H	anciens	reponse	6	6-12	Ministère des solidarités et de la santé	2
2020-05-19	LT	H	nouveaux	reponse	3	3-6	Ministère de l'agriculture et de l'alimentation	1
2020-05-19	LT	H	nouveaux	reponse	7	6-12	Ministère de l'économie et des finances	1
2020-05-19	MODEM	F	nouveaux	attente	10	6-12	Ministère des solidarités et de la santé	3
2020-05-19	MODEM	F	nouveaux	reponse	1	2	Ministère de l'agriculture et de l'alimentation	1
2020-05-19	MODEM	F	nouveaux	reponse	2	3	Ministère de l'Europe et des affaires étrangères	1
2020-05-19	MODEM	F	nouveaux	reponse	3	3-6	Ministère de l'économie et des finances	1
2020-05-19	MODEM	F	nouveaux	retrait	8	6-12	Ministère des solidarités et de la santé	2
2020-05-19	MODEM	H	nouveaux	attente	10	6-12	Ministère de la culture	2
2020-05-19	MODEM	H	nouveaux	reponse	1	2	Ministère de l'agriculture et de l'alimentation	1
2020-05-19	MODEM	H	nouveaux	reponse	3	3-6	Ministère de l'économie et des finances	1
2020-05-19	MODEM	H	nouveaux	reponse	3	3-6	Ministère de l'Europe et des affaires étrangères	1
